3.817001927644155046e+01,6.046555186866070244e+02,8.973654108663464513e+01,1.043310533104657907e+02
3.645794604530704675e+01,6.085655852677172106e+02,9.043973603195679800e+01,1.058426401206119891e+02
3.464231624533211118e+01,6.086926096569751508e+02,9.384475076942612759e+01,1.001712925530207485e+02
3.940723044268474240e+01,6.032175078701432085e+02,9.223092798418333871e+01,1.024228173991874513e+02
3.833395227295646635e+01,6.055156642333689661e+02,8.948656886755119899e+01,1.042514061532678795e+02
3.807519610263291554e+01,6.087738693136112715e+02,9.217541717185861216e+01,1.068548669996049654e+02
3.778827073539553538e+01,6.049591355918823865e+02,9.121742643347153034e+01,1.057844384924483592e+02
3.509815369561115972e+01,6.049946008409135629e+02,9.392359410020038979e+01,1.003760034199505924e+02
3.406165699422425064e+01,6.049378656729944623e+02,9.249410986893134634e+01,1.007352167777532799e+02
4.009785573270745118e+01,6.072951425406756698e+02,9.212356904445084638e+01,1.037657828741981518e+02
4.002874504790504773e+01,6.021697688523519219e+02,9.300702384609098772e+01,1.056152605706613343e+02
4.200871969643083759e+01,6.078195065142436988e+02,9.593295806164566386e+01,1.067059482930713301e+02
3.331481807640462733e+01,6.010794055058015601e+02,8.938014579890450761e+01,1.067076071929122065e+02
3.978497523255679624e+01,6.072279760647851390e+02,9.276148881944010327e+01,1.020990825145354250e+02
3.737656541535593391e+01,6.041099157252758687e+02,8.988534276098796738e+01,1.021435941025843022e+02
4.048567341291527555e+01,6.072807004825808690e+02,9.447759408598039954e+01,1.059056014754372939e+02
7.391218586425961234e+01,1.002844602810372862e+03,1.673931213399083617e+01,3.241235922571573269e+02
6.835027353840568765e+01,1.006437492722956563e+03,1.406801349643814802e+01,3.280510593755777222e+02
6.838086432027556327e+01,1.003902662677444823e+03,1.722778595592822626e+01,3.300353559463481474e+02
6.868424174021225781e+01,1.003693526424374795e+03,1.932996766764229690e+01,3.267225203540755274e+02
6.777809822730941391e+01,1.002184371683072527e+03,2.180679569497458559e+01,3.293870807409705890e+02
7.294786808179220827e+01,1.003447245650158493e+03,2.030421363035661741e+01,3.260448796055142680e+02
6.835471697943108893e+01,1.002637383807955644e+03,1.589703695775391523e+01,3.245392317688593380e+02
6.866189180201760678e+01,1.004061178952473597e+03,1.538190287035451576e+01,3.247928614033653503e+02
6.983006499879306261e+01,1.002092581308442959e+03,1.770792663456100158e+01,3.282339333079560220e+02
6.904005896948959276e+01,1.002649700278668092e+03,1.601149340923079833e+01,3.261482996674133688e+02
7.186130371485980106e+01,1.003043344516069055e+03,2.196403324234396592e+01,3.256834960444898570e+02
7.266580126700225151e+01,1.002139146131563393e+03,1.919725910800961799e+01,3.265736350168479589e+02
6.657840316875882536e+01,1.003839166395955431e+03,1.687151253734697676e+01,3.265992526404255614e+02
6.744172059740735392e+01,1.002730906756020204e+03,1.578625857187891057e+01,3.295258435062951889e+02
7.041367971904145406e+01,1.003202450076143464e+03,1.601855586266600895e+01,3.307946579577430839e+02
6.800599534303037785e+01,1.004514533388006384e+03,1.495511776950440108e+01,3.284053454461450201e+02
6.789641224580167034e+01,1.003975400759624449e+03,1.525082687790941094e+01,3.299074235132073909e+02
6.992443839953880058e+01,1.000966615928854026e+03,2.051888874512572158e+01,3.252967252881792888e+02
6.885687778251310931e+01,1.003532511832428895e+03,1.942690666692725898e+01,3.273614865950892181e+02
7.090004086256587357e+01,1.001027684208796472e+03,2.231343046935499785e+01,3.273006057793446075e+02
7.169870545377790449e+01,1.004030948886921806e+03,1.776349305369753040e+01,3.261368910999606214e+02
6.852090585104123477e+01,1.001010882012013326e+03,1.560435275605553862e+01,3.268056503566173205e+02
7.197963300108889939e+01,1.003300868247815174e+03,1.855020928089838961e+01,3.286861604868323070e+02
6.948177715285774525e+01,1.003610020522929744e+03,1.687157116607711060e+01,3.322123126999475744e+02
7.269479127555233333e+01,1.008552840011031549e+03,1.840129761386518936e+01,3.295049280456782412e+02
6.766889798275236956e+01,1.006161419092824076e+03,1.730693593947928832e+01,3.292646591950987158e+02
6.847569885215148133e+01,1.004196697086236327e+03,1.776921477952285144e+01,3.269483431099077961e+02
6.919066542253288787e+01,1.004865111668488680e+03,1.608222679899952468e+01,3.270931522482421769e+02
7.166248187722503360e+01,1.001735769840811713e+03,1.738826072774940457e+01,3.297126475977383961e+02
7.062301670161703271e+01,1.002969437098499043e+03,1.757129203544684515e+01,3.288397889286123927e+02
6.996978672170853031e+01,1.005639323488326681e+03,1.464957616845514643e+01,3.298840110241397383e+02
6.881140415961431245e+01,1.004352887902809016e+03,1.912527479819420506e+01,3.266243223381313214e+02
6.817038468484678049e+01,1.004730203005660201e+03,2.163390490327423166e+01,3.300450331206967007e+02
7.376470630857421895e+01,1.002453490556107113e+03,1.890571426955703416e+01,3.267831692852660126e+02
7.083592909987355313e+01,1.005805269149735068e+03,1.993056830133417634e+01,3.246861768336087835e+02
6.922056217225431851e+01,1.003345721227566287e+03,1.661014436082075107e+01,3.303877832862534660e+02
7.474768057348309469e+01,1.004885282002360555e+03,1.787928994724067877e+01,3.316301090319105356e+02
6.808748071729512219e+01,1.005061437560151944e+03,1.414739768703491052e+01,3.293575023339487871e+02
6.974741344318819358e+01,1.003067462066377288e+03,1.580105530294855143e+01,3.251320241601216594e+02
7.052645733506567183e+01,1.004686354800006711e+03,1.754811534227990677e+01,3.271606099751001011e+02
6.701580074337549320e+01,1.001873888767605990e+03,2.077719246983141588e+01,3.287501429073701615e+02
7.053377435775206550e+01,1.002852078183052299e+03,1.945346805568562587e+01,3.281363818306210760e+02
5.931240492441234124e+01,9.262609088894492970e+02,6.424218221971715082e+01,2.555879516528185889e+02
5.874685133122850544e+01,9.270038487979857109e+02,6.669140900457958310e+01,2.505230639368184313e+02
6.338928182875159223e+01,9.240488172669897722e+02,6.231768547281497916e+01,2.546363976540600049e+02
5.783117706200135899e+01,9.246287717906116086e+02,6.331988846783140445e+01,2.507063522311062229e+02
5.822858523676054432e+01,9.226239991540890060e+02,6.424271940789796531e+01,2.550986005874473506e+02
5.985224163117872820e+01,9.283203608177865362e+02,6.559492289374061613e+01,2.541657054540479521e+02
6.335340265748593680e+01,9.264941138267818133e+02,6.639053630788292537e+01,2.561596051290030118e+02
6.265131093481789293e+01,9.246910838793784251e+02,6.294913857541086344e+01,2.537868493216541026e+02
5.869841510800782203e+01,9.248754635815819256e+02,6.216771013726743433e+01,2.526599865143386694e+02
5.984664290574013989e+01,9.201085607894286795e+02,6.209985813289873846e+01,2.521248969681249150e+02
5.631269767255853509e+01,9.204437654590916509e+02,6.527289509248757327e+01,2.555442796813469784e+02
5.693324108824785412e+01,9.249688876564725888e+02,6.799342396544693656e+01,2.535029775833344274e+02
5.993184785182837970e+01,9.294791212491953729e+02,6.308056277792852029e+01,2.502355732455279735e+02
5.959720254236937365e+01,9.257362220571401394e+02,6.776041501524615285e+01,2.541864727279611884e+02
6.321429260495335001e+01,9.273011601150824390e+02,6.663573978798322628e+01,2.521019424342420336e+02
5.941589175756863739e+01,9.236436221902609987e+02,6.503777907934227187e+01,2.514649238232664743e+02
6.084792474787921179e+01,9.269247368248048815e+02,6.558782235815122874e+01,2.543796489410537447e+02
5.668678536573127502e+01,9.253039070513937077e+02,6.534287077891224271e+01,2.522606570924142204e+02
6.231653093814816913e+01,9.247060725444348463e+02,6.825586262862822196e+01,2.548615391323535562e+02
6.223864033201282808e+01,9.274022757331506455e+02,6.572935679043153812e+01,2.509732763161195805e+02
5.865719052657217958e+01,9.229290050751311583e+02,6.426453565399022239e+01,2.540293012091683522e+02
5.828152008272758877e+01,9.280412865278475465e+02,6.975011519542854899e+01,2.501208501174389482e+02
6.437684007151585774e+01,9.236996981653438752e+02,6.712606402322552412e+01,2.536587464982059146e+02
6.258541817245625793e+01,9.260271005438004295e+02,6.281644770662784083e+01,2.544921550045861238e+02
5.623341749155579805e+01,9.239617806184257915e+02,6.676685317786012774e+01,2.529137592709690807e+02
5.823722561861794134e+01,9.264901157210467773e+02,6.455432804305124250e+01,2.535073371400285112e+02
5.975440943468585431e+01,9.206171346253644288e+02,6.501084636085693091e+01,2.510707632326933947e+02
6.206962758750492526e+01,9.263928098453145594e+02,6.530902035526065674e+01,2.538406952780439383e+02
5.837492333762924090e+01,9.245987144053282236e+02,6.253472017046655651e+01,2.574067950994807461e+02
5.945749994673490590e+01,9.235290144420092702e+02,6.711068008893074932e+01,2.544427575986781278e+02
6.049759390349164079e+01,9.208878152657334795e+02,6.442561335263155797e+01,2.545033512873884263e+02
6.188969229842604847e+01,9.255680513626089123e+02,6.899068526063970808e+01,2.556661603681060342e+02
5.817968045929466570e+01,9.277999566617766050e+02,7.072457266595964143e+01,2.508746312032997423e+02
6.272464402621896795e+01,9.248565395689399793e+02,6.733425938338675110e+01,2.501848118412306405e+02
5.983592194327626856e+01,9.276284425057223189e+02,6.760377174539260636e+01,2.525148561793264150e+02
6.070056595434719071e+01,9.275607494370239010e+02,6.659684196709248738e+01,2.521128823993178685e+02
6.015274283782162712e+01,9.246105114277050916e+02,6.718430364375200270e+01,2.522888655228415189e+02
6.104280051212700897e+01,9.254821280093620999e+02,6.731408447310576548e+01,2.526525206662807079e+02
5.759974437967891703e+01,9.261163442629433575e+02,6.397431483871873326e+01,2.555094712972334037e+02
5.950424416873705269e+01,9.207163861125702624e+02,6.372133698739987295e+01,2.569298903715187521e+02
5.616054813105310473e+01,9.247240149044346254e+02,6.537914081962937018e+01,2.552546926973245434e+02
6.020041568273243371e+01,9.246380170860110184e+02,6.446933228720565978e+01,2.522989650174066867e+02
