4.181939111900846717e-02,1.929782116293291827e-01,4.572729036284380322e-01,1.362386983939869900e+00,1.700582504113249405e+00,1.056871771984650321e+00
3.457389592441897225e-02,1.176770631228152147e-01,2.886631502964540630e-01,7.664445342220562729e-01,1.647951603310944035e+00,2.137786992445170675e+00
1.826046842198319337e-02,1.064477173391208537e-01,2.995137209908413922e-01,1.329158336927275030e+00,3.083575573844427709e+00,2.522031554691918753e+00
1.999335729595523928e-02,7.525497719375813521e-02,2.263004222990510905e-01,6.678449611924889284e-01,1.599974896711167993e+00,2.894826934489794112e+00
2.654162399218897017e-02,1.086074894852286227e-01,2.803457904990037108e-01,8.166347272904722621e-01,1.347722833641436413e+00,1.348838460709555376e+00
1.826046842198319337e-02,1.064477173391208537e-01,2.995137209908413922e-01,1.329158336927275030e+00,3.083575573844427709e+00,2.522031554691918753e+00
3.198883104372293035e-02,1.428826165220349886e-01,3.924036603691766767e-01,9.110014926590934703e-01,1.256454332296456089e+00,1.022975027949707627e+00
1.910506381591365460e-02,8.537337039422249196e-02,2.714198001733486021e-01,7.968665583819026788e-01,1.581697981243409101e+00,2.199332279674567570e+00
2.231601706641404143e-02,1.277877984253788513e-01,3.975633738892702662e-01,1.113470044412955051e+00,1.907956326098723121e+00,1.453734539096144029e+00
3.655911672328684275e-02,1.544275863497336088e-01,3.123503905583532303e-01,8.489537572942155164e-01,1.085988777282613560e+00,5.414883134244903307e-01
4.041673567675983791e-02,1.482216383478567046e-01,3.158564058940062647e-01,8.668018783414895845e-01,1.355738626986864315e+00,1.056317891074630699e+00
6.360727464155391253e-02,1.698506864461837851e-01,3.421774275713577174e-01,6.749960910348382637e-01,1.132368309188694466e+00,1.234458172048807700e+00
2.872577274937765379e-02,1.338798154225587511e-01,3.231035422028252779e-01,9.587508281176148062e-01,1.522678795240354210e+00,1.015398822385624511e+00
2.006126978372610101e-02,1.115452597649738975e-01,3.676954089856902530e-01,1.210787890530571786e+00,2.056925714961263196e+00,2.067600391329648346e+00
4.623756620231283393e-02,1.630586759684194142e-01,3.269897000680887511e-01,1.008079909132885144e+00,1.444062278371771813e+00,1.115468416777976923e+00
2.978585153238087757e-02,9.397889299425142562e-02,2.129210282454037095e-01,6.477035545405622763e-01,1.945227623122933069e+00,2.861725553428629443e+00
4.517281223370926690e-02,1.567125584090035273e-01,3.660158770301658593e-01,8.178520905749430137e-01,1.249001557376663962e+00,1.177774137285132472e+00
2.869698541608529940e-02,1.004814938143925029e-01,2.218706475423063706e-01,7.096751044964418886e-01,1.520726526188976635e+00,1.642362493327102380e+00
3.198883104372293035e-02,1.428826165220349886e-01,3.924036603691766767e-01,9.110014926590934703e-01,1.256454332296456089e+00,1.022975027949707627e+00
4.882496536341401211e-02,1.519322718174525022e-01,3.459539237364945286e-01,8.866297677141484757e-01,1.770381345464914213e+00,2.247336835497080187e+00
5.020855015601398408e-02,1.991704957383461927e-01,3.566620784070461680e-01,1.206157132172990920e+00,1.614716100201206261e+00,7.979697427968793777e-01
4.563747190382786562e-02,1.481902974610891377e-01,2.943072752924225655e-01,8.463358059956079815e-01,1.570540834027766008e+00,1.423174326903852593e+00
3.185891794897632856e-02,1.085064641419660747e-01,2.720019193142930169e-01,7.689395856360744519e-01,1.501892540809652399e+00,2.072134117033630929e+00
4.536109688058092421e-02,1.515908536884579549e-01,3.669482631532416383e-01,8.547292107420150220e-01,1.347822590927964415e+00,1.528176956724525359e+00
3.508429372898221044e-02,1.329180869204821536e-01,3.062019932734361682e-01,6.866783264797573505e-01,1.094116837841032419e+00,8.490176401012176077e-01
3.624913602876553981e-02,1.311998926422381917e-01,3.057769368903094920e-01,8.715161006208268502e-01,1.328619258570395756e+00,1.316148587584447638e+00
2.362792921687468031e-02,1.035221534724935638e-01,3.129666568195615395e-01,8.950219660134469679e-01,1.729921651566910468e+00,2.192864320073703688e+00
2.610923574380266329e-02,9.882022136844859084e-02,2.180261468754350063e-01,5.567609788427686501e-01,1.157341689907668281e+00,9.330957389247306333e-01
1.903920455543613513e-02,8.800997659459819378e-02,2.356672222385073623e-01,8.191646795545672877e-01,1.757653858501690758e+00,1.750977132520950663e+00
4.686986133590193004e-02,1.515862414817003290e-01,2.908819116687368367e-01,8.237390697246350646e-01,1.498166978471972000e+00,1.251888729816480916e+00
5.616049679056013544e-02,2.160671224437927529e-01,5.280381419200401716e-01,1.163348214928423330e+00,1.224237595665404577e+00,9.498198051164118416e-01
2.043363458315149150e-02,8.988440906028832833e-02,1.864645674789629781e-01,8.711238283000858340e-01,1.716108368217359015e+00,1.248430733994547515e+00
4.877428979515353175e-02,1.894886642683173139e-01,4.439228619327142966e-01,1.066308378933388479e+00,1.318439486538170780e+00,9.941163443653717735e-01
4.293027416480076769e-02,1.758253033488086092e-01,4.612717647970565604e-01,1.062278248468910169e+00,1.426286368994018394e+00,1.235027909106709343e+00
4.845878860251046083e-02,1.620757310359597358e-01,3.281663358318802626e-01,8.915211990053801827e-01,1.496408763253250784e+00,1.263614286228876171e+00
2.409863358414169460e-02,1.104588819657994908e-01,3.394319472060116083e-01,1.092024541539025728e+00,2.029637920555251274e+00,2.584987743476592659e+00
3.660964868460757360e-02,1.304185440607670832e-01,3.152196571228845778e-01,8.586001942408999499e-01,1.579629587965205140e+00,1.776401305504284656e+00
4.861077407555532137e-02,1.758494449649842251e-01,3.870558183964676324e-01,9.518811325311247185e-01,1.246783137838475053e+00,9.692619497695055264e-01
4.117823020438197978e-02,1.301124449675852279e-01,2.559938297335883073e-01,6.928084829003804401e-01,1.061958895011553716e+00,9.224782347421892625e-01
9.710220771926057759e-02,1.933229931671663904e-01,3.089434105192124802e-01,7.684518501637261911e-01,1.337570947941963961e+00,1.807691534911803011e+00
3.975406838597538711e-02,1.385534242102930413e-01,3.439949751883174534e-01,8.310571643218428450e-01,1.210346824275518651e+00,1.339408762369692196e+00
2.729932535394335655e-02,1.260010641423278122e-01,3.517605600770795649e-01,8.953946246039934387e-01,1.585787714520890956e+00,1.395071105945447476e+00
