9.343942112714783477e+00,3.449597232288670323e+00,-5.311560228866794020e+00
1.417998794226834169e+00,-4.391773184410096675e+00,8.096145454989861490e-01
-3.468071873585832354e-01,-3.284990546504952924e+00,1.488687979857725718e+00
5.560890622609243605e-01,-3.374413227251277902e+00,1.425365446931588176e+00
2.546667969760884720e+00,-3.001326041180392146e+00,1.762640017110508550e+00
2.625088752709498152e+00,-2.561062707158948015e+00,1.724170501536431033e+00
4.767898452673633436e+00,-8.445502739405126302e-01,3.396223170786193957e-01
6.734858810723105549e+00,-3.482328280006629306e+00,9.304213259088182086e-01
3.229763745757157078e+00,-7.632845479109608977e-01,2.180569901111700570e+00
6.719716030694979914e+00,6.936915754253086819e-01,5.769982613569061281e-01
4.570259082535705453e+00,6.430681349178667183e+00,-1.814208923485571168e+00
5.871468924524028132e+00,5.182842283076867673e+00,-2.741103423506845438e+00
5.807953299395467894e+00,2.810215531649310705e+00,-3.273559575883337125e+00
5.467325430521743357e+00,5.947853623464249395e+00,-1.068292881996454557e+00
5.729708657755361756e+00,6.273827376336147843e+00,-5.004218049550627212e-01
3.884167467552663400e+00,6.673751493101706345e+00,-6.656536118007648772e-01
4.432141567678884009e+00,5.736345735723998196e+00,-8.530517412449474257e-01
8.052573116492366623e+00,7.390368192611910914e+00,-1.150991410080514532e+00
1.000450393546857342e+01,6.439435393197936008e+00,-2.433973562669048546e-02
8.866675874147626146e+00,4.614213715190540022e+00,-1.754209246549243151e+00
8.367630605648420428e+00,5.303147882493001397e+00,-7.320654691631440780e-01
9.718959489213805369e+00,6.271009982945598971e+00,-1.536431530056289740e-01
6.430678313403527468e+00,5.652189625419418384e+00,-7.112623566183460255e-01
3.525302531451188770e+00,2.893610607675787705e+00,7.251128045766341845e-02
3.805160408033382957e+00,2.571344819789760372e+00,-1.134521892122862807e+00
8.089812870239716958e+00,3.621646773294932231e+00,2.127479541455393475e-01
7.876533981498471171e+00,3.328248678272989647e+00,-1.801337178487611768e+00
7.256074825561282360e+00,4.133547379735031946e+00,-9.376781465608704513e-01
6.427406651613360111e+00,4.703138440407901300e+00,-1.790426948600709389e+00
6.470849979721441159e+00,4.758236123773218473e+00,-1.467398164794744497e+00
3.687333082565344089e+00,3.338127298005336918e+00,-7.939304614047812958e-01
7.785437997296032364e+00,2.473036402123596211e+00,-7.130968709077479817e-01
1.019945265153544511e+01,5.224522281025788750e+00,-1.456156642114426081e+00
8.992774520233675517e+00,5.526749078883203659e+00,-1.151177223653715886e+00
8.350301091788535857e+00,5.242868387662632301e+00,-6.160180681084923560e-01
7.608302948214355155e+00,5.533012178808032644e+00,-4.872335120025903521e-01
7.037011828174293271e+00,4.054108689998561665e+00,-8.743929195780418828e-01
8.515658799942544377e+00,4.046867157762257250e+00,-1.754212737237356157e-01
9.463096331350355328e+00,3.795509412349904022e+00,4.518992038532136934e-01
8.533058958612613765e+00,4.217872302593291600e+00,-4.665414949217565610e-01
9.351979553739514728e+00,4.547066533835107727e+00,3.868776269879303231e-01
1.002539126491176269e+01,2.960266469511455334e+00,3.896167837380408172e-01
9.233790065410897085e+00,1.157963613988839180e+00,5.637610890030649857e-01
5.810716396811820950e+00,2.400975698282951321e+00,-1.398540848336846665e+00
7.533649960968401338e+00,1.182173080606005122e+00,-1.672517578694546092e+00
8.747950148437810824e+00,-2.472161830949549666e-01,-1.298347662368442235e+00
8.881668917924542939e+00,2.108159084605201554e-04,-1.842628736468146622e+00
3.241565297281555402e+00,1.724284558251929944e+00,-2.159699060808861482e-01
9.736569432893625586e-02,2.463855690107118468e-01,1.033186424556764571e+00
-7.878020974110919727e-01,-8.370237051475543089e-01,4.933026354317743833e-01
1.152006409212879445e+00,6.761332729754432336e-01,-6.502635533570541582e-02
-9.453818842823827340e-02,-4.627940348038474538e-01,-3.114663149177647750e-01
5.972961542787074141e-01,5.886185864384115840e-01,8.207499124926107559e-01
1.509516595353003199e+00,1.053573580458876835e+00,4.084450835082152897e-01
9.350191505843519213e-01,1.439960625538335037e+00,1.268008830784717045e+00
1.824738565851007577e+00,1.824861608575430783e+00,2.439416511683854871e+00
2.638073819101596218e+00,2.545730491925996652e+00,1.640910311799015364e+00
4.315575440840446753e+00,5.828817232551950056e+00,7.318924688972028303e-01
2.247496686458348325e+00,1.264292886662009341e+00,-5.064530285252691888e-01
3.478028820698568779e+00,1.316109081349224885e+00,4.176839319479569435e-02
3.090837547766495774e+00,1.484296568451133336e+00,7.677365234774037317e-01
3.185503921370999247e+00,2.512589889062096127e+00,1.332816739780257720e+00
2.399680179769312804e+00,1.112596768174978434e+00,9.098226908525294809e-02
1.191525504785309719e+00,8.912206505645589028e-01,5.438390328624043146e-01
1.330237247811829393e+00,1.351332745036163629e+00,1.059062912582955374e+00
3.165211588868353854e+00,2.482292924163786163e-01,1.547077518329241119e+00
2.744493693525423605e+00,2.705470889165826787e+00,1.512808219691524014e+00
4.937349362045932999e+00,3.878577479528592331e+00,4.936364227892446888e-01
2.934539870589528476e+00,3.039593710079977029e+00,1.147769047025801736e+00
8.747887301796767545e+00,2.590276438352705490e+00,1.041168883237951537e+00
7.227874111103962385e+00,1.195547389258576620e+00,1.447639695468619925e+00
8.395848098232278289e+00,7.923035368606489826e+00,-4.174949928714744019e+00
5.880451905328470730e+00,7.015812583568951766e+00,-2.321362769422882000e+00
1.027839867183942779e+01,3.398751631437596288e+00,-4.257621646445401531e+00
5.896569332274853359e+00,3.172162898204463399e+00,-2.850936912380231281e+00
6.765322031691474614e+00,3.663811800932781804e+00,-2.259935155883460389e+00
6.556805856012488221e+00,4.239959150521982245e+00,-3.687170188099092361e+00
6.332947554035960991e+00,4.093336221697011723e+00,-3.655499974544020869e+00
6.876847575088317122e+00,4.696029024635880234e+00,-2.442992850319385401e+00
1.170751457467999934e+01,4.108670390478334156e+00,-3.977522760463535700e+00
9.005472140825268923e+00,3.427995022288191418e+00,-5.305012908099890900e+00
7.683410487156527857e+00,3.160096903041703875e+00,-4.566930057300420565e+00
7.003702468095641898e+00,3.784520044338091083e+00,-6.122239184447016314e+00
4.821247583816377080e+00,8.650242829008283341e-01,-2.756159743587655253e+00
4.540880318322077613e+00,-5.873113028131241725e-02,-2.584561832735270848e+00
6.220074408455126935e+00,-1.208656769136016385e+00,-3.505400436213215176e+00
8.901283116332663781e+00,5.124035276345874301e+00,-3.573274436928651543e+00
7.295513659723085631e+00,5.963764586562549042e+00,-2.513249017841931554e+00
6.354092706489501197e+00,5.664484642545946969e+00,-2.538379076918812149e+00
9.543919273663895808e+00,7.318709662954971940e+00,-4.001400961157711933e+00
8.366781117122071620e+00,7.232380479456065103e+00,-4.066721861960500561e+00
9.173410239685342304e+00,6.559900586943543388e+00,-3.863241655996272339e+00
9.173410239685342304e+00,6.559900586943543388e+00,-3.863241655996272339e+00
8.048134704448694166e+00,7.084623125421408041e+00,-4.781784815607460715e+00
8.311701398169180521e+00,7.174121555820602403e+00,-4.612413531638496877e+00
8.265982692286826250e+00,7.209623496365156647e+00,-4.913899562639016949e+00
7.166115327335820240e+00,8.030761335528636025e+00,-3.711402257958550610e+00
6.759960984516303562e+00,7.587681915011739164e+00,-2.385841094577112909e+00
6.759960984516303562e+00,7.587681915011739164e+00,-2.385841094577112909e+00
7.888615552576964340e+00,6.728374616349233506e+00,-2.645435667188563933e+00
7.744449417152186932e+00,6.836072753488393161e+00,-2.440793301603854992e+00
6.443738063670632066e+00,6.877091048728660283e+00,-1.952491389781179310e+00
1.055385847478198258e+01,8.583128809125661007e+00,-2.767998788071298844e+00
1.040209165916982315e+01,8.601290610342864795e+00,-2.577810089269898519e+00
8.540506511355790309e+00,8.398753792356938419e+00,-2.191621569900846112e+00
8.476973482052063247e+00,7.140726692724942204e+00,-1.709929259821675096e+00
9.652418398607700567e+00,6.086508198484063215e+00,-1.505053480737317706e+00
7.633172784847442216e+00,5.707102623569798361e+00,-1.055304824036417566e+00
8.188554464296576185e+00,5.519486495896662959e+00,-1.361553271720598479e+00
1.264156271378905849e+01,4.013466076770115798e+00,-2.618859985226524412e+00
8.813485212370620658e+00,7.648876351593735023e+00,7.625102898623534742e-01
9.926600999406714365e+00,7.658466467792508503e+00,-2.000723644089368758e+00
1.017276880781666115e+01,7.234964298704161578e+00,-2.746684827547957841e+00
