6.782074253646881712e-02,1.741400730863150281e+00,1.790127433546974567e+00
-3.803053853859014732e-01,-1.367385271840356298e+00,1.943915411489246292e+00
-7.501836462338827838e-01,-1.147815615887764373e+00,1.003801285020695433e+00
-1.247644284841536166e-01,-1.752033653537866220e+00,7.588499726424673408e-01
3.286528371924555270e+00,-2.078572950248647189e+00,1.227860810454785900e+00
3.929792652946921372e+00,-2.453530782323113169e+00,2.073283191060964370e+00
6.299421529689511523e+00,-3.953279021900058865e+00,2.819578644300426706e+00
4.976714330562925781e+00,-3.992481019955525845e+00,1.307371173547028143e+00
7.077500556104066032e-01,1.763392651769548625e+00,4.510250572057046270e-01
-1.339342627264317409e+00,-1.410287626314416620e+00,1.261758214065314410e-01
-1.653602297754664663e-01,2.667023293628560943e-01,-5.178880127971939862e-01
1.899770658182427852e+00,2.753876256766618069e-01,2.051285204250389516e+00
5.204414274787297900e-01,1.609363409731464634e-01,1.434543693218405913e+00
4.950560500304252542e+00,8.367555270502855524e-01,1.966555106084187265e+00
5.271372754915593539e+00,4.825821615780535589e-01,2.356786703161110275e+00
5.842704644814040726e+00,-3.205785525979144346e+00,1.999537278491291925e+00
3.734322668204593132e+00,-1.048685568510078880e+00,1.352735877153014910e+00
3.837104217505997283e+00,-1.409346429052865446e+00,1.479791519876989980e+00
7.729670701452140413e-01,3.696731789912290012e+00,1.247740377229641817e+00
1.794551964240485242e+00,6.021880940029958884e-01,2.210065387917711899e+00
3.087209820045152320e+00,1.352741501985983419e+00,1.336786770782601330e+00
-1.371263485388001246e-01,-1.976428891412026045e+00,1.314252728265602688e+00
2.153663103963409098e-01,4.607176036514404327e-01,1.485593384350856416e+00
-6.068922404296995810e-01,-1.397500203879255103e-02,1.256483785638654815e+00
1.039549529787101134e+00,5.897484976874379781e-01,4.593625836888025615e-01
-8.886602323960164640e-02,-4.539219687306676465e-01,7.735006955437346843e-01
-2.796482886519702227e-01,-7.999003439732346177e-01,4.621137101581546669e-01
2.302475409065981360e+00,-2.051999603845567233e+00,-2.938190756112949997e-01
5.798259809464683556e+00,-1.779396790970490194e+00,3.082747418313644960e-01
1.946620024683751504e+00,3.118508485964563981e+00,-2.345251778961759126e-01
2.673287968311182095e+00,1.434668910755467319e+00,-5.909446193476241005e-01
1.818506235027380624e+00,7.175287510111642009e-01,-1.740819630644255545e-01
1.057951528168134425e+00,1.102178036427598595e+00,5.362300274505342745e-01
-2.737244471130991785e-01,-2.891007250629761827e-01,1.034863036191248087e+00
1.841599408788380521e-01,-2.672238440480238508e-01,2.776528826810793493e+00
5.491586740936972300e-01,-8.618505894759387331e-01,2.372611319042546629e+00
1.306808424039137773e+00,4.558755483834053268e-01,6.640627693432211709e-01
1.040438970077859793e+00,2.597753280388631847e+00,1.282299070359362192e+00
1.165472271227509182e+00,1.692496369473103668e+00,3.110840297548136402e+00
1.189506632137855124e+00,1.667665990428903289e+00,2.373218305415237150e+00
3.735219886638021070e+00,4.105560562321936224e+00,2.964862202850944151e+00
3.677370939517719872e+00,3.608473609629060608e+00,2.810315514827643746e+00
2.408361902944769373e+00,2.766740706606379163e+00,2.997204974071133510e+00
3.022686200312304727e+00,2.787761520512757940e+00,2.547055210483192944e+00
2.222801401240681596e+00,1.882039580134376111e+00,1.310391590688088304e+00
8.234322299095315767e-01,3.867557199806892498e-02,1.497973515977716552e+00
1.229384094986685882e+00,-6.834579944055686473e-01,-2.590314445659718245e-01
1.485903718387316941e+00,3.301455177895986082e-01,-2.416139719794094254e-01
2.980120710464141620e+00,5.977372750871241536e-01,2.458330765217353608e+00
7.581108734032303287e-02,1.458381872264721046e+00,1.578763682621228126e+00
2.271486313253633149e+00,2.097680473945191526e+00,1.285366703524394749e+00
1.264166828100783402e+00,1.281264901658281552e+00,1.768523358721350691e+00
1.382423554385858511e+00,-8.354387468414664619e-02,8.012115273000004478e-01
1.856969876394698737e-01,-1.126922871847989116e+00,1.642944763074974723e+00
1.172320468256569992e+00,-3.088064395085895163e-03,-2.214268929372165684e-01
2.079896941130045640e+00,3.744584647463152116e+00,9.249176431488637107e-01
-2.169029530453377708e-01,1.347439663922394892e+00,1.703148168284495112e+00
3.056844707866464006e+00,3.573784613783803632e+00,2.062640336093540139e+00
2.913615843043917852e+00,2.020743458397644243e+00,2.090440919893954419e+00
1.716422418444763398e+00,2.600782430239747089e+00,1.840179638712148735e+00
1.060990069461845264e+00,1.865143202220332475e+00,1.834716123603356897e+00
1.122500522197198425e+00,1.856415276491907518e+00,1.863349962039235086e+00
1.122500522197198425e+00,1.856415276491907518e+00,1.863349962039235086e+00
1.104360916582170837e+00,1.679603368718116663e+00,1.960907000854242410e+00
1.104360916582170837e+00,1.679603368718116663e+00,1.960907000854242410e+00
1.107565669778156403e+00,1.653072706172843409e+00,1.884880169743493594e+00
1.107565669778156403e+00,1.653072706172843409e+00,1.884880169743493594e+00
1.011436846460813443e+00,1.595228590261707380e+00,1.849402931826810592e+00
8.842522233840677259e-01,1.556248210294053802e+00,1.820914517623724471e+00
6.511134469384529666e-01,1.610162888563348549e+00,1.736230135611849468e+00
5.782849562308163271e-01,1.895587439190578927e+00,1.801489134555080307e+00
9.228924639602508195e-01,2.327600219106769952e+00,2.110294584564736287e+00
9.124030768330110286e-01,2.244354113433045139e+00,1.750748105934291088e+00
2.927944064784228750e+00,1.222450881159374170e+00,2.078946083846407777e+00
2.927944064784228750e+00,1.222450881159374170e+00,2.078946083846407777e+00
1.358639045698856851e+00,2.697963768619455305e+00,7.731182835468806136e-01
3.511043031386684721e+00,3.571757617234971871e-01,2.623514127174302768e+00
4.461120554488097412e+00,1.442929629935413738e+00,2.690245707370681139e+00
-1.956046268592845694e+00,1.131855762889570460e+00,7.759266781807258040e-01
2.400355587317708927e+00,-2.946594823753139192e+00,1.429837257725544264e+00
2.418708420265828885e+00,-1.978120447878501054e+00,1.830085453396778972e+00
2.635909761187785527e+00,-2.571878343116262400e+00,1.802631860487958537e+00
1.286901169376339915e+00,-2.600985527655305773e+00,1.725454026992051526e+00
-3.146910980292760840e-01,-4.620425215688723775e+00,1.949249418526585620e+00
4.448495133845677962e+00,4.827338466076468215e+00,1.597868047152680493e+00
2.670403833461400200e+00,-1.036365299071165591e+00,3.144056254728673672e+00
2.586390488071187654e+00,-1.855232758882990884e+00,3.412464417246435566e+00
2.661352394894766604e+00,-4.741759484087098464e+00,2.439755602442827520e+00
2.406705054119247511e-01,-1.445803161115480684e+00,3.599955461742481155e+00
5.509076153871428350e-01,-3.104628280974944143e+00,1.768363319157835178e+00
9.042990594279134431e-01,-2.002703601284955059e+00,2.334582701521926928e+00
3.753644025331062561e+00,-2.766583995617609079e-02,6.358673440024947832e-01
5.176580709376350065e+00,-1.525982285627483170e+00,8.318514078990942862e-01
3.403877797579654807e+00,-4.465395416535086426e+00,8.258634284159449557e-01
2.520362113858741537e+00,-2.831974522848843989e+00,3.976638812618126656e-03
