7.479434868802562475e-01,1.453533387015531197e-01,8.140911645926118823e-01
6.491935362357935668e-01,4.659572473782362945e-01,-3.939650283154786936e-01
7.292552580143771834e-01,5.714123595784269538e-01,-2.962223024139021277e-01
7.403312186143332640e-01,7.602329296374765732e-01,2.007180588667601961e-01
5.051479798394594711e-01,8.161520244589631767e-01,1.647376000241995708e-01
6.923684006963027882e-01,6.267254594677197366e-01,7.476445323500829909e-01
6.892662953231407652e-01,1.218411255756363998e+00,3.783814257142580573e+00
1.179296129182038744e+00,1.001156701155065498e+00,7.395142763082519499e-01
4.991565616836082242e-01,4.657375662212374090e-01,9.944226401387028513e-01
8.826717929696252518e-02,6.502715026331729042e-01,-7.587177230313140175e-01
-8.785326805614840362e-02,6.136317188667615996e-01,5.063017512478016346e-01
6.191870262025053195e-01,1.832675841454605992e-01,-1.009983552663331174e+00
3.409760320897777253e-01,2.352771860228099476e-01,-1.249321077969951288e+00
6.087315147890763889e-01,6.237438069863692203e-01,1.023897573387042570e+00
5.274237176826980233e-01,3.897487353696100776e-01,1.130072831313078341e+00
7.324433805848313828e-01,6.921089835602105556e-01,6.780714667062568424e-01
2.439443666978582947e-01,8.041699312586578774e-01,4.009582728204583724e-01
5.338547746410107209e-01,3.519887689780030193e-01,3.211923051226749926e-01
2.991240606899798760e-01,5.064814190597105581e-02,-5.604914867497073905e-01
3.670593469717802759e-01,2.022581219650689821e-01,1.007204727250302856e+00
2.366648995450564563e-01,2.476749814237126646e-01,-5.924662087342727479e-02
5.606179952176649772e-01,4.395478445641124998e-01,9.182339690918419617e-01
4.169944721856679859e-01,4.691489590312367119e-01,-3.425237940965568106e-01
4.961245661676144669e-01,4.446760556416254895e-01,-3.398983645875158777e-02
1.474594291868670110e-02,7.057838640045378531e-01,2.709356997884860077e-02
2.802020230127759137e-01,4.311712542155733963e-01,3.253330353846019957e-02
-1.168818108506464032e-01,1.860826214519903377e-01,-5.910928466394125280e-01
2.172369200044305670e-01,1.389556037200725624e+00,8.970271384776921098e-01
-8.921013452827798729e-02,7.331747148259374347e-01,-2.443850611967538500e-01
-2.694611653427080034e-02,4.641116537097475514e-02,-1.852672618200664478e-01
-1.397393412216140496e-01,4.009739767880765582e-01,-1.486293752794992000e-03
1.288519597816066287e-01,7.780176234597294682e-01,-1.553878438777137327e-01
