-7.568922746391929524e-01,1.652156503288619405e+00,2.477299136000600477e+00
4.815008242103137048e-01,7.839183860796600234e-01,-1.880240280003691256e+00
6.299204918494860639e-01,7.404733126028839596e-01,-2.829759849878550337e+00
6.762138160259502095e-01,6.739594008318884333e-01,-2.679373819003190160e+00
7.298892855207459451e-01,7.486363540985279119e-01,-2.934038912498110552e+00
7.416367706583281150e-01,6.037381201370117800e-01,-2.810702477630699025e+00
5.861054967983363451e-01,5.013639898953075047e-01,-2.392096673769857684e+00
7.767561231771096253e-01,9.399149117084681926e-01,4.241053679451851910e-02
5.585992913291371043e-01,6.309136003901604228e-01,1.517681458924949878e+00
6.631158500183614857e-01,4.821595595208809093e-01,-9.404359440099449019e-01
-1.116748931085772778e+00,1.308415199785257110e+00,1.348323750926696762e+00
-6.446447509798742814e-01,8.033752499786197543e-01,7.838303856595222330e-01
-5.143635713649248320e-01,1.084347847123186437e+00,1.473305294274614430e-01
2.533006365188630871e-01,-4.153561189656248542e-01,-1.862399572269294756e+00
1.321678088915043681e-01,-3.645836248474065289e-01,-1.414155936695744575e+00
1.312849724838616172e-01,7.089180731095771903e-02,1.517019863966833915e-01
-2.085639591559522443e-02,1.102831304198989143e-01,-2.166186852684401087e-01
-1.516921811008180021e-01,8.477522050577661339e-02,8.606557277914379522e-01
3.207484403634754400e-01,-1.441235203757911323e-02,-3.987014405726132388e-02
2.000177718126216753e-01,4.179358273673456914e-01,-3.424820827534786338e-01
2.775904786249983047e-01,4.001298915996158168e-01,4.472582734165237439e-01
8.913987869600169256e-02,3.965265993606072181e-02,8.772808942857266423e-01
1.100077789976930398e-01,4.100924350057546380e-02,-5.355285442151923592e-01
-2.835073047247193556e-01,6.075768692173656449e-01,2.742163053783270854e-01
-5.499937170069798403e-02,5.707745270591175757e-01,-1.510414871559494498e+00
1.090794762170713417e-01,6.103294002473649282e-01,1.146325198777631060e+00
2.190583624952056052e-01,7.811779510342180266e-02,-4.499679892723424390e-01
4.113013963428870101e-02,3.211510979207669592e-01,5.311595923413072740e-01
-1.531381642960954748e-01,7.747076100575256419e-01,-3.471213875887850242e-01
-1.792287093170413514e-01,9.319564934390697220e-01,-1.099699403359568894e-01
-3.740081866607465333e-01,1.499555897679953675e+00,1.096599205096777885e+00
3.549747762474764201e-01,7.903920055919911869e-01,-5.756034514341245023e-01
5.384270282013557951e-01,2.104701495351340435e-01,-1.414332515050929828e+00
6.617642165715184599e-02,4.308826763784439073e-01,3.683503839122476697e-01
1.528643031622818060e-01,2.298583786241228666e-01,3.539521397827342652e-01
1.189718100239609555e-01,1.752358994350279586e-01,-6.957488845562067800e-03
1.875826409342712386e-01,3.019243771109678121e-01,1.538854290079078591e-01
4.901901463389380931e-01,4.132646899015035569e-01,9.162978354680137993e-01
4.210753441836531663e-01,2.980276194386132782e-01,2.477998931890589007e-01
3.518748085389415414e-01,4.633863595159068427e-01,6.562794334860296841e-01
3.909853768112620531e-01,6.519937023109610985e-01,1.221649350222460129e+00
5.281755687497481366e-01,7.791254646470745504e-01,6.126318049786336761e-01
5.067286953150820228e-01,7.989859333701735400e-01,8.276955122948898014e-01
5.772512704029852948e-02,7.107359726038526837e-01,-3.411640322321379815e-01
-5.070866773590379517e-02,8.799160612796568248e-01,1.286293282085204881e+00
5.787348025909348770e-02,1.389962378066823545e+00,-1.850012306571361120e-01
8.472013955084055359e-02,1.404734212203602173e+00,-5.187674321981668862e-02
1.142125915304231798e-01,5.295839069784790132e-01,3.633804576280438292e-01
1.740140709981072287e-02,4.968109740207534708e-01,3.192226923820642437e-01
-2.718563693045304430e-01,2.663550450427842331e-01,5.502704818489002614e-01
1.111280253636894727e-01,4.560874339877248329e-01,1.209119698242001828e+00
-1.006291079019511758e-01,6.663384931375107012e-01,-3.165526843431368254e-01
-1.192120306659497642e-01,6.226425439289172692e-01,7.736847155256384445e-01
