5.446132049916323908e-03,5.884445637021865072e-02,9.977680997821204711e-02,1.614282791511756354e-01,2.816893340031163540e-01,2.826295651358483596e-01,5.823503574515368486e-01,5.218818157428760651e-01,8.192386806660668652e-01,8.452033873066637781e-01,8.514313659165098080e-01,9.864138990931182738e-01
2.172299748832550587e-02,2.734414597618194803e-02,3.755879368073201940e-02,7.716497288106387298e-02,1.038919900767403121e-01,9.585973516594531452e-02,1.568250186172474858e-01,1.610760578133007270e-01,1.482721269416825138e-01,1.606314928596583869e-01,1.477070101815149139e-01,1.610760578133007270e-01
2.240203411636157091e-02,1.318474906623763598e-01,1.947666421283727189e-01,2.351333317133185441e-01,3.686458677537521322e-01,4.276688357841422206e-01,5.505077348185269948e-01,5.587580532791611709e-01,7.568282557155618928e-01,7.155758733538736260e-01,8.584131056831976192e-01,7.132655251564737897e-01
