2.828960776812664335e+00,2.848338667052328077e+00,2.861001961911250113e+00,2.932144962904098762e+00,2.954869958763856275e+00,3.041075704941234470e+00,2.875024352767868940e+00,2.859559718609993695e+00,2.784085703432024328e+00,2.646978782064486779e+00,2.584772401162103606e+00,2.572600639622263152e+00,2.487573661990360563e+00,2.444387484452931858e+00,2.405191995253154413e+00
1.279698697249010308e+00,1.245338919406929534e+00,1.200844526064694939e+00,1.200902193469525647e+00,1.176816817862573084e+00,1.167685776090842120e+00,1.165509584895799033e+00,1.177581157438638559e+00,1.172652186872433777e+00,1.154002221177863108e+00,1.144697765257503663e+00,1.144591214180053607e+00,1.133049894161802573e+00,1.120480387537269751e+00,1.112486212060565416e+00
1.001729682186846215e+00,1.006178667693558015e+00,1.001583743877300980e+00,1.000342945811756756e+00,1.000780309876912799e+00,1.000732960954670459e+00,1.000212032329572232e+00,1.000524010226984117e+00,1.003135074164716478e+00,1.001251527482616366e+00,1.000143369369412172e+00,1.001522793174247195e+00,1.001593402525765342e+00,1.002993181387309640e+00,1.001630614555139687e+00
