5.126537462702977777e-02,7.542798827066721223e-02,9.627214661629560077e-02,8.906816904234735044e-02,1.613710086089865381e-01,1.697139895819061439e-01,3.498216843307569435e-01,4.209430357917524623e-01,5.285954989039476359e-01,6.187731811918124603e-01,7.704850299592187479e-01,1.056789304713490640e+00
8.505863770730997045e-03,4.005847490891174117e-02,3.063016863174270604e-02,-1.283826344039172215e-03,7.211140927274790891e-02,6.608851526482156791e-02,1.160383566589807958e-01,1.367469997411949745e-01,1.144633509649341796e-01,7.941570214822120388e-02,1.661966089742738795e-01,1.912774833901123017e-01
6.949378681328985397e-02,6.172314696789829580e-02,1.518039467944612697e-01,7.635510924332480909e-02,3.971529404207931324e-01,4.219145840383389245e-01,6.024396585894477019e-01,4.921188165652978230e-01,6.489463450041141890e-01,5.507265151639674228e-01,7.439521133481129533e-01,7.629476792149271214e-01
