6.555955853372012048e-06,4.750361103085417673e-06,3.995106725987874178e-05,2.055386064512599881e-05,1.474012364734302678e-04,7.097095339005812342e-05,2.343967373580469181e-05
4.723371968719654269e-05,1.355270805372969363e-05,1.280282344173934908e-05,5.692929265178409614e-05,4.168493333510943746e-05,9.464258953594738245e-05,5.888655320137564344e-05
1.010608398787939357e-06,1.640529865010257257e-05,4.631340219680834408e-05,3.953913544883453205e-06,1.221393684624640284e-05,7.656668495023680987e-06,1.501897672040387203e-05
4.462313810156718491e-02,1.203403215969372497e-01,3.380114580462394436e-01,5.621494370442094990e-01,7.864556689207600204e-01,7.348294816775589045e-01,7.095438447864621523e-01
1.041007023855122782e+00,3.407297670197246831e-01,4.897249621744427794e-01,5.117057458038231088e-01,6.751414040790846283e-01,7.092921124832884949e-01,7.839723352807059786e-01
9.702435966701941084e-01,1.287145103080098885e+00,1.210262252004786987e+00,1.405553484093182481e+00,1.556415344019729252e+00,1.444650475664326583e+00,1.461011792190850533e+00
