2.219678197886106773e-05,9.598467246520447351e-05,7.422828493900420583e-04,3.801134420916756703e-04,8.149920122414793747e-04,3.668258021459210689e-04,2.509612539041533564e-04
1.872749784380991741e-05,1.567778063436117068e-04,1.478734559968700906e-04,3.392882402841428243e-04,3.254513558654253285e-04,2.259767557635212836e-04,1.467713052986333467e-04
1.245541262037275870e-05,4.264209425158216148e-05,8.528146508943233815e-05,3.438370468521071495e-04,3.036921960644448906e-04,3.756705466000823752e-05,7.391262180310585268e-06
2.811563381358382352e-01,9.516635443433395514e-01,2.193575824326093215e+00,3.564593554980572954e+00,4.953065158099228427e+00,6.576426353787464762e+00,6.161406941249069291e+00
4.229629660063065622e-01,1.339818633618961696e+00,1.739466993562593711e+00,2.732681938898515295e+00,3.659378802466133340e+00,5.191602040396365858e+00,5.008554111980217272e+00
7.022659374129729404e-01,1.903373664277141941e+00,4.126673744376216035e+00,6.849276259510467924e+00,7.888336698041101158e+00,4.397731602890718072e+00,3.456157957967860739e+00
