4.961140868591512163e-06,3.895247169697941148e-05,5.057777366511634012e-05,7.225564306440927179e-04,8.320798271242535286e-04,5.405364220901265121e-04,8.663160699294218496e-04
1.827044042479322657e-05,8.022860030672858010e-05,1.113893632506503847e-04,2.675910036637860917e-04,2.473165982181001936e-04,6.919591735989925147e-04,1.767366256362352115e-04
4.463058344979361700e-06,5.623619957164022117e-06,3.172620790294809295e-05,2.737286010574855135e-04,7.775267209237366785e-05,6.652756472165193675e-05,1.473513428037041980e-04
1.641358631392522693e-01,5.133346821380184721e-01,1.451504641115432426e+00,3.043398700769227361e+00,5.465930072168223575e+00,9.329507114019868652e+00,1.745295661888802385e+01
4.655268363499459605e-01,7.205091339970435271e-01,1.326498044252280017e+00,2.190780357140971191e+00,3.155927829942121843e+00,4.699375906501018996e+00,5.105649160764417438e+00
3.153765655727207573e-01,1.067780900894371943e+00,2.065195863133916010e+00,3.125264581622174909e+00,5.498093152719281562e+00,4.990605886293170812e+00,9.618040544507003631e+00
