1.449781708683766990e+00,1.037884348668477452e+00,3.113098168076365926e-02,3.640480233376639507e-01,3.401444010891958580e+00
1.449781708683766990e+00,1.037884348668477452e+00,3.113098168076365926e-02,3.640480233376639507e-01,3.401444010891958580e+00
1.449781708683766990e+00,1.037884348668477452e+00,3.113098168076365926e-02,3.640480233376639507e-01,3.401444010891958580e+00
1.462734960131593986e+00,8.073451947276705232e-01,2.982173833223205131e-02,4.245580295953735317e-01,2.977172077688774898e+00
1.462734960131593986e+00,8.073451947276705232e-01,2.982173833223205131e-02,4.245580295953735317e-01,2.977172077688774898e+00
1.462734960131593986e+00,8.073451947276705232e-01,2.982173833223205131e-02,4.245580295953735317e-01,2.977172077688774898e+00
1.462734960131593986e+00,8.073451947276705232e-01,2.982173833223205131e-02,4.245580295953735317e-01,2.977172077688774898e+00
1.894912484157663668e+00,1.083420434688139755e+00,3.406612093940513536e-02,5.352735156287421470e-01,3.859433637618077118e+00
1.894912484157663668e+00,1.083420434688139755e+00,3.406612093940513536e-02,5.352735156287421470e-01,3.859433637618077118e+00
1.894912484157663668e+00,1.083420434688139755e+00,3.406612093940513536e-02,5.352735156287421470e-01,3.859433637618077118e+00
1.894912484157663668e+00,1.083420434688139755e+00,3.406612093940513536e-02,5.352735156287421470e-01,3.859433637618077118e+00
1.368815310378162842e+00,7.507862064937759206e-01,2.241886398273276043e-02,4.337191986106443409e-01,2.929269662322873113e+00
1.368815310378162842e+00,7.507862064937759206e-01,2.241886398273276043e-02,4.337191986106443409e-01,2.929269662322873113e+00
1.368815310378162842e+00,7.507862064937759206e-01,2.241886398273276043e-02,4.337191986106443409e-01,2.929269662322873113e+00
1.368815310378162842e+00,7.507862064937759206e-01,2.241886398273276043e-02,4.337191986106443409e-01,2.929269662322873113e+00
2.799813163750392242e+00,1.458927435208990264e+00,4.747827866846385941e-02,8.649892892843156211e-01,5.560909093948404269e+00
2.799813163750392242e+00,1.458927435208990264e+00,4.747827866846385941e-02,8.649892892843156211e-01,5.560909093948404269e+00
2.799813163750392242e+00,1.458927435208990264e+00,4.747827866846385941e-02,8.649892892843156211e-01,5.560909093948404269e+00
2.799813163750392242e+00,1.458927435208990264e+00,4.747827866846385941e-02,8.649892892843156211e-01,5.560909093948404269e+00
2.398051289106267969e+00,1.348009502080453004e+00,4.438989626440705688e-02,8.029568391738621802e-01,4.922459280702627282e+00
2.398051289106267969e+00,1.348009502080453004e+00,4.438989626440705688e-02,8.029568391738621802e-01,4.922459280702627282e+00
2.398051289106267969e+00,1.348009502080453004e+00,4.438989626440705688e-02,8.029568391738621802e-01,4.922459280702627282e+00
2.398051289106267969e+00,1.348009502080453004e+00,4.438989626440705688e-02,8.029568391738621802e-01,4.922459280702627282e+00
8.302696426586436473e+00,3.643806481928700158e+00,1.217371856514830319e-01,2.569892386674228479e+00,1.546655588034653839e+01
8.302696426586436473e+00,3.643806481928700158e+00,1.217371856514830319e-01,2.569892386674228479e+00,1.546655588034653839e+01
8.302696426586436473e+00,3.643806481928700158e+00,1.217371856514830319e-01,2.569892386674228479e+00,1.546655588034653839e+01
8.302696426586436473e+00,3.643806481928700158e+00,1.217371856514830319e-01,2.569892386674228479e+00,1.546655588034653839e+01
8.302696426586436473e+00,3.643806481928700158e+00,1.217371856514830319e-01,2.569892386674228479e+00,1.546655588034653839e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
5.607445338112602151e+00,2.319817037311300734e+00,7.244288302034604388e-02,2.485940764313694817e+00,1.016419234405460514e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.112659970322338765e+01,4.049843238802576018e+00,1.279906297510752522e-01,4.726892220235350273e+00,1.846707526081787876e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
1.012330349377367611e+01,4.142393803354338822e+00,1.425289716207515101e-01,4.552762679011526536e+00,1.773499006956553004e+01
8.710084824815332638e+00,3.892056447069147662e+00,1.220983255260469774e-01,3.368733954303249511e+00,1.634852490646484924e+01
8.710084824815332638e+00,3.892056447069147662e+00,1.220983255260469774e-01,3.368733954303249511e+00,1.634852490646484924e+01
8.710084824815332638e+00,3.892056447069147662e+00,1.220983255260469774e-01,3.368733954303249511e+00,1.634852490646484924e+01
8.710084824815332638e+00,3.892056447069147662e+00,1.220983255260469774e-01,3.368733954303249511e+00,1.634852490646484924e+01
8.710084824815332638e+00,3.892056447069147662e+00,1.220983255260469774e-01,3.368733954303249511e+00,1.634852490646484924e+01
7.410594953018192044e+00,3.561843511141322249e+00,1.148660248642020543e-01,2.284176369095208603e+00,1.407349755169516214e+01
7.410594953018192044e+00,3.561843511141322249e+00,1.148660248642020543e-01,2.284176369095208603e+00,1.407349755169516214e+01
7.410594953018192044e+00,3.561843511141322249e+00,1.148660248642020543e-01,2.284176369095208603e+00,1.407349755169516214e+01
7.410594953018192044e+00,3.561843511141322249e+00,1.148660248642020543e-01,2.284176369095208603e+00,1.407349755169516214e+01
7.410594953018192044e+00,3.561843511141322249e+00,1.148660248642020543e-01,2.284176369095208603e+00,1.407349755169516214e+01
4.451485551303580035e-02,2.416727461708665856e-02,7.474993041065553607e-04,1.661377413512857282e-02,8.627763814169875367e-02
4.451485551303580035e-02,2.416727461708665856e-02,7.474993041065553607e-04,1.661377413512857282e-02,8.627763814169875367e-02
4.451485551303580035e-02,2.416727461708665856e-02,7.474993041065553607e-04,1.661377413512857282e-02,8.627763814169875367e-02
4.451485551303580035e-02,2.416727461708665856e-02,7.474993041065553607e-04,1.661377413512857282e-02,8.627763814169875367e-02
