8.488815970777879860e-02,1.698676892729863663e+00,2.153317514104343466e+00,2.085713345892897586e+00,1.613561332020998496e+00,1.493563716096186100e+00,2.025341732099922076e+00,1.604387903881733468e+00,1.893864255709726496e+00,1.441010482656700287e+00,2.498073502807910629e+00,1.516551593347917004e+00,5.737421069169622356e+00,2.444928415431336877e+00,2.522574344787577250e+00,1.742486770412238872e+00,1.497017639478439799e+00,7.470297940161615413e-01,2.752069435286012666e+00,2.401437293585477306e+00,6.645482453412722812e+00,4.637004493799530835e-01,4.050399981597776922e+00,1.653496403130418679e+00,1.956392427054534977e+00,4.768221307349610250e+00,4.637651437597476445e+00,8.580877110040625588e-01,3.906683447236323214e+00,2.883263706144089866e+01,3.521211534760522621e+00,6.738282895136953776e+00,4.539545909286112568e+00,1.057204187982851806e+01,1.133153464275678601e+01,3.726141301434005015e+00,1.089465940349977302e+01,1.101309768363414543e+00,4.522867561220244248e+00,3.782267994077750828e+00,2.315260209543307024e+00,4.335970219849934471e-01,6.239945296175148037e+00,5.437599774849787515e+00,1.169658097219234705e+01,2.442129959589014465e+00,9.327460325644231220e-01,7.930067583334341919e+00,1.287515134340701728e+01,1.339336425564771105e+01,1.535269538313187132e+00,4.632303396842022636e+00,9.794226680679981811e+00,6.598044715845713171e+00,2.370176923616651621e+01,5.658125702910513866e+00,4.612284922906848550e+00,6.055473043921941745e+00
4.330325358953748260e-01,5.870680108271557618e-01,1.157940919004406682e-01,1.073663752003254368e+00,1.199724436384032700e+00,5.207716911021218475e-01,9.954641032947473267e-01,3.576362405913500186e-01,6.849452708683686497e-01,1.922042422893607494e+00,1.080779578000604868e+00,6.562760858047340939e-02,2.014114633133421428e+00,7.499022718434295021e-01,5.023122074874686316e-01,2.381396842488112231e+00,1.199780516105356520e+00,6.799209181525057710e-01,2.864707365238952641e-01,5.898951078951398391e-02,2.470707174057150901e+00,5.241958550166264885e+00,2.096475278900467476e+00,4.919819661575365877e-01,3.388804089179799028e+00,4.046708213750561001e+00,8.456064462785036540e+00,4.335079603376476243e+00,1.508840670478704027e+01,2.051177840854220236e+01,2.169224516611976838e+01,5.104269256451361869e+00,3.541912769539829142e+00,7.852061178324460045e+00,1.715779543809266627e+01,2.959691128435849361e+00,1.924666308897192701e+00,6.204592344764226830e+00,3.319648780619760231e+01,5.456978894129959734e+00,7.999676230558353751e+00,3.789692064023191165e+01,2.913901288610986029e+01,1.013567171797192046e+01,1.226258748622496508e+00,1.376771728802417627e+01,8.834590239517529087e-01,6.477763001380765218e+00,7.207919942957166981e+00,1.574828817826342409e+01,4.666170908257031513e+00,1.626895538654008044e+00,7.131303120271678786e+00,9.198861960559742701e-02,5.091520492768693451e+00,7.161069593865173388e+00,9.184979166628732372e+00,2.224277776847631838e+00
2.748788638677428509e+00,1.014637933791778135e+00,3.035357329092959189e-01,1.576036113017985851e+00,2.122092446531723964e-01,1.379929981064086819e+00,5.324814582475466906e+00,1.206026100145693031e-01,3.938999531361135897e+00,7.676800562560748276e-01,8.277202170036433992e-01,1.156274655187570000e+00,2.966623657171974404e+00,1.051010996270312692e+00,6.830211986261036650e-01,2.353409058287698308e+00,5.172368461252567329e+00,6.844915878738583537e+00,9.817442841210918258e-01,3.866693240546233312e+00,1.199077611006862121e+01,3.327265667417376616e+00,6.983837775467650388e+00,1.121151275657170238e-01,4.262415908361641415e-01,6.032720877875614285e+00,8.174112184532068781e+00,1.115567198284330708e+01,2.476718504398854659e+00,8.262136385004284378e+00,1.188902052552071531e+01,6.821518503269405898e+00,7.169591672102026081e+00,2.179366445532112895e+00,1.065415233048040200e+01,5.218924911721090965e+00,6.751582811330480993e+00,7.541345043049784147e-01,1.282375863013148631e+01,4.047935058570743649e+00,5.164743860215583737e+00,2.621830341699925015e-01,2.743255895835913449e+01,4.180233608891180452e+00,8.217988043011027699e+00,4.752951320881311226e+00,1.535772807785067695e-01,9.752704184424441536e+00,9.255214647036890341e+00,9.413789428714485652e+00,2.983026263395825772e+00,2.397961182152349124e+01,7.038879809922170550e-01,3.204830871051332508e+01,3.508959342519149516e+01,1.198909877394156531e+01,7.554862593931142101e+01,2.720600756744725501e+01
1.483781326432466630e+00,1.282245949304800181e+00,6.536856946169646854e-01,1.030730236439379999e+00,5.293983490665885583e-01,1.344706019590005130e+00,8.235036719362409663e-01,4.849275267667720324e-01,1.312949261836541703e+00,9.648794185003378709e-01,1.889985228021262564e+00,1.738508433017645904e+00,2.679003897555960467e+00,7.777836075063991883e-01,1.725348654272660931e-01,1.854118391647242570e+00,7.219450116079745072e+00,9.867201813273471345e+00,4.781024207280667682e+00,1.729542925120084007e+00,2.353332103212858240e+00,2.875425250985095715e+00,5.183473875482610183e+00,5.492861728774173891e+00,1.620086184480722125e+01,4.378885261594459344e+00,1.239177859332886023e+01,1.618917523285039195e+01,4.648145682681942503e+00,9.394671875624608148e+00,8.986734169398578942e+00,7.257663808545948392e+00,5.342231464767763782e+00,1.234904028584608460e+00,4.157861331301357488e+00,7.914106477175503862e+00,9.598772405671875063e+00,1.413193114939034878e+00,1.458756528894631366e+01,4.808767927530888997e+00,5.756625685326762998e+00,1.373758216504910479e+01,2.545687457542471943e+00,1.044892993024229533e+01,3.989187709247101754e+00,1.124691687019836905e+01,3.123117254980306345e+00,1.054987655006517677e+01,4.049054174070537471e+00,3.417346839328135211e+00,5.282362275750922542e+00,9.905708863324420577e+00,3.187242347562635914e+00,5.579475383443786463e+00,1.600718658848049536e+00,1.056534164043161894e+01,5.027032398797369517e+00,4.296180326253897341e+00
3.752466286041026833e-01,1.353393575894334289e+00,1.792832426035605164e-01,1.156489574921457653e+00,1.260762719126703180e-01,1.572167147513288343e+00,1.644288995488491223e-01,3.880890147871915441e-01,7.603893135210973986e-01,2.606213238994452008e-01,1.696413017979761406e+00,5.763978555249078539e+00,6.366269175158123517e-01,4.631017129216649098e-01,5.732144791165479702e+00,4.722556869470604934e-01,1.791551371919812841e+00,1.686623389697709530e-01,1.638366151163875184e+00,3.909627918477967867e+00,2.515360532810605676e+00,4.567779419718998035e+00,1.672355818219789736e+00,1.575722747425710724e+00,1.547079704192236838e-01,4.427704318855591126e+00,5.406383537517654325e+00,3.614035740808241859e-01,1.980468614105834968e+00,1.469061912768935496e+00,3.257399405155223526e+00,5.804203548875457308e+00,3.261972440789473016e+00,4.887483058640548772e-01,9.116512690130342378e+00,1.062401734813657583e+01,1.530701469830071160e+00,1.276017899463065497e+01,1.380880335391380420e+01,3.010518229691093728e-01,1.311381245501083903e+01,3.195343917573477910e+00,1.637009007552052964e+01,4.044253683909779795e+00,6.952270252256226080e+00,1.287593949482965572e+00,5.391091712784533030e+00,4.467744835615955701e+00,1.435168493329045702e+01,4.514171401350778545e+00,1.275592237722463018e+01,5.771642363085777161e-01,4.644078825697141255e+00,3.554629922164156408e+00,1.904225496685823416e+00,2.706049938558509282e+00,5.095806056032325060e+00,8.714067068692807894e+00
1.903368055501015454e-01,2.821282031462585271e-01,3.969662700691260759e-02,2.665347511804947445e+00,2.120014186106961684e+00,1.242217822097166774e-01,9.703579645481272831e-01,1.335704440185462971e+00,6.583034555642111041e-01,5.887967914537252767e+00,2.731625155861012733e+00,8.147555223897386123e-02,2.437553977759876478e+00,6.009684387308145137e-02,6.984949178676459480e-01,3.438952068418811292e-01,3.293099035257686658e-01,8.225762903921536306e-01,2.356969299172754440e+00,7.894291738021016691e+00,3.142681367104012136e+00,2.711983426552972420e-01,3.660112944155825332e+00,1.650929915273304793e+00,5.693908394666342687e+00,5.514407258988359928e+00,9.045702419442136488e-01,4.895403512662291901e-01,5.748416063480199512e-01,4.323993462407849542e+00,3.118262698737266359e+00,2.388516326866013118e-01,2.280113378851542194e+00,1.076777523746574872e+00,3.629981943968459035e+01,1.312253605473886964e+01,6.476684799009008842e+00,1.128230065892436329e+01,9.173454397860554721e+00,8.878937265901711839e+00,5.981826844875470783e+00,5.669556881200434439e+00,1.104502880049904867e+01,2.154877237865807871e+00,1.332108606139596496e+01,5.095502344237870851e+00,9.069602251342837818e+00,5.489320138843464036e+00,1.139554485374967996e+01,6.172256443479303023e+00,1.135547460741137904e+01,1.306513273862473623e+00,2.374539516180166032e+01,1.891200954270396295e+01,1.113007923648003938e+01,3.940193166486542609e+00,4.986907401593347444e+00,4.905129298541536897e+00
1.956914383996576356e+00,1.547937578966519956e+00,1.507330669022624858e-01,4.135338301904913777e-02,8.155437302037321645e-01,1.367987424292644638e+00,1.236651145052794831e+00,6.205742185380713760e-01,4.209087470587731250e-01,3.420055539439926240e-01,1.009446206740798102e+00,5.205401239783976619e-01,5.661769548937313212e-01,3.309170925840984712e+00,1.074924324191933955e+00,1.024246566613590537e-01,5.792855417150044595e-01,7.858698892903493771e+00,4.143665858113261713e+00,2.639770937050700095e+00,3.393438639033908633e+00,3.845646775200395773e+00,1.861025584138668254e+00,6.733352663043566666e-02,4.562742099404881735e+00,5.834114082893218090e+00,1.417982619816508194e+00,6.446010037457193809e-01,1.133188201892857272e+01,3.419733383452152164e+00,2.684984466944583925e+00,1.040307102433561326e+01,1.299998966456121963e+01,2.040910865276012842e+00,7.734101276887505705e+00,5.827202498424877142e-01,2.931403939533706593e-01,4.749285660316425961e+00,2.887569921657974881e+00,2.799738961532388881e+00,6.527285842441880703e+00,3.129322558140122723e+00,3.456134950898692271e+00,1.684004516130822182e+01,4.159416750368678528e+00,8.584653928315981730e-01,1.154681051267979797e+01,6.557703954804630975e+00,2.132675115550754619e+00,1.201291654278233878e+01,4.390001296991566271e+00,1.091438044209348313e+01,6.643945648884098887e+00,5.888798233099549861e+00,1.197655999590734588e+01,1.194173703647191553e+00,4.149990087069812539e+00,3.976158695928544873e+00
3.889023692051473802e+00,4.575108150887345349e-01,4.376783646213588952e+00,3.625481898536644376e-01,1.698974885207285568e-01,3.139496539281801391e-01,4.354318684296248243e+00,1.983403538267827448e+00,7.718126404455091238e-01,7.358439197075099525e-01,4.294969578942911426e+00,2.792282220778062651e+00,9.404044667543620672e-01,5.186537659706983661e+00,6.025592649008262858e-02,8.225663717998621394e-02,1.325490607792355835e+00,3.446369330263335584e+00,6.269643267064750614e-01,2.046000533383749431e+00,7.870936284914472836e+00,2.350893268153723681e-01,9.497253484936621915e-01,1.338505048748322712e-01,1.113232477392654829e+01,1.488694426620940758e+00,5.823506855779543301e+00,1.056095668630576245e+00,2.501392302026979042e+00,7.975177903815960923e-01,5.013489953732695348e+00,7.434419358360381480e+00,9.511513468102071656e+00,7.203963887198149285e-01,4.156842431180605146e+00,1.862835001452689543e+00,3.858608438982228384e-01,3.639129211599791081e+00,1.442571606253851257e+01,5.409878567977070674e+00,9.216274083366835512e+00,2.402120993850491715e+01,3.421327347645647166e+00,1.639700017220987149e+01,1.222364986865533520e+00,8.885753676224481978e+00,1.044896454657379081e+01,2.700481991940702819e+00,7.420657464856783569e+00,4.535236076766627100e+00,1.167428512768630711e+01,1.509159087428468160e+00,1.864066607907506423e+01,1.473172602244055662e+00,2.715592341124512199e+00,2.599262778767693405e+00,1.467561755192220208e+00,3.574090629352805859e+00
3.593675799838769169e-01,4.964493839143207521e-01,8.103988878818193520e-01,9.559992937787133993e-01,4.398725721858809834e+00,1.654404406536394090e+00,4.850555732376942708e-01,4.936739778170671222e-01,6.463167778033152011e-01,5.014113866750256054e-01,8.695774448303272841e-01,3.878955088441758403e-01,3.321596857010904014e+00,4.965075296295575757e-01,1.419606516738569357e-01,2.570797003347676579e+00,2.978065515331429047e+00,1.520751149378744449e+00,3.020221528787790266e+00,8.391390116894483775e-01,7.579504785964140012e+00,1.739286471474466023e+00,1.958803541971329443e+00,1.490677113866457937e+01,1.702128424896946157e+00,3.287958563136733403e+00,7.605430489706751729e+00,4.167910155630097258e+00,1.366871910949723201e+01,9.556784545267884567e+00,3.709332846811595363e+00,9.605974049694379069e-01,4.915547506967977931e+00,4.403380281097341253e+00,4.857623213181058830e+00,3.768797260665879723e+00,8.625249909153023253e+00,6.919497904457652560e+00,5.539911215721742721e+00,3.227554535432406002e+00,1.084805882525109944e+01,1.200505731694758360e+01,1.003414624729778737e+01,1.358030917547916383e+00,6.865705735637784635e+00,3.177971687718915472e+00,8.875459774665452883e+00,5.540331755262729807e+00,1.717452914717620160e+01,9.889643466761143031e+00,7.065372985285621965e+00,1.332109918663042691e+01,7.192845142382149781e+00,2.655949190406166949e+00,1.696267130327636874e+00,2.655180074790120415e+00,4.160369108429607943e-01,1.301364164930126410e+00
2.694334683540260469e-02,1.306939407446992885e+00,2.488221053221095769e+00,1.173094737965101331e+00,2.567880416559294998e-01,9.116624991127210420e-02,8.536886999106962914e-01,1.602959033628906571e+00,3.059072504634030576e+00,1.540077928712708655e+00,1.132483785407012666e+00,2.449851405470664378e+00,1.609837695530828228e+00,1.622395955500196774e+00,4.631719059803590666e-01,2.532669978791158849e-01,3.524561932190494407e+00,3.189653570226006707e+00,2.285496209493575570e+00,7.876789364733933763e-01,8.555240303226123721e-01,2.393980528767112592e-01,3.303884356477296835e-01,7.367243063033487083e+00,4.979163147662989175e+00,2.618828449618991527e+00,6.216249422903914024e+00,2.251262724482113065e+00,7.340679543580140631e+00,6.534065949365730042e+00,1.799389276929184600e+00,2.066632178828532229e+00,3.946967988422006357e+00,1.057216235193597420e+00,6.177881723208113129e+00,6.338696829852646930e-01,2.527971331491661644e+00,1.584414111348130660e+01,7.369150518024471630e+00,1.544448401554280759e+00,1.245236742424707543e+01,6.648973834961945384e-01,1.540263898474845128e+00,1.934013667270230741e+01,1.203565734274747223e+00,3.327638205318963927e+00,4.643312607878911091e-01,4.438266538350061019e+00,5.329436410360350873e-01,7.958528903027388246e+00,2.338458784629294129e+00,4.038042074718052099e+00,3.538389273016520065e+00,3.085530082189989542e+01,2.174094236807254532e+01,9.184695174208615143e+00,1.701720571692209250e+00,8.774428886933652194e+00
